img, img1, img2, ann
/home/nayara/Documentos/TrackNet/Dataset/Clip22/0016.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0015.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0014.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip22/0016.png
/home/nayara/Documentos/TrackNet/Dataset/Clip5/0007.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip5/0006.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip5/0005.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip5/0007.png
/home/nayara/Documentos/TrackNet/Dataset/Clip52/0159.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0158.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0157.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip52/0159.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0367.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0366.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0365.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0367.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0245.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0244.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0243.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0245.png
/home/nayara/Documentos/TrackNet/Dataset/Clip28/0009.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip28/0008.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip28/0007.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip28/0009.png
/home/nayara/Documentos/TrackNet/Dataset/Clip22/0105.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0104.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0103.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip22/0105.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0151.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0150.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0149.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0151.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0308.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0307.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0306.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0308.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0424.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0423.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0422.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0424.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0446.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0445.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0444.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0446.png
/home/nayara/Documentos/TrackNet/Dataset/Clip36/0128.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip36/0127.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip36/0126.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip36/0128.png
/home/nayara/Documentos/TrackNet/Dataset/Clip35/0110.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0109.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0108.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip35/0110.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0191.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0190.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0189.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0191.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0173.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0172.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0171.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0173.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0012.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0011.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0010.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0012.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0048.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0047.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0046.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0048.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0092.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0091.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0090.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0092.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0500.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0499.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0498.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0500.png
/home/nayara/Documentos/TrackNet/Dataset/Clip27/0004.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0003.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0002.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip27/0004.png
/home/nayara/Documentos/TrackNet/Dataset/Clip74/0174.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0173.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0172.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip74/0174.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0319.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0318.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0317.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0319.png
/home/nayara/Documentos/TrackNet/Dataset/Clip10/0010.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip10/0009.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip10/0008.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip10/0010.png
/home/nayara/Documentos/TrackNet/Dataset/Clip35/0124.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0123.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0122.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip35/0124.png
/home/nayara/Documentos/TrackNet/Dataset/Clip68/0188.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0187.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0186.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip68/0188.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0295.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0294.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0293.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0295.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0154.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0153.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0152.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0154.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0003.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0002.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0001.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0003.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0386.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0385.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0384.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0386.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0397.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0396.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0395.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0397.png
/home/nayara/Documentos/TrackNet/Dataset/Clip30/0103.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip30/0102.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip30/0101.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip30/0103.png
/home/nayara/Documentos/TrackNet/Dataset/Clip11/0123.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip11/0122.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip11/0121.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip11/0123.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0071.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0069.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0071.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0116.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0115.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0114.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0116.png
/home/nayara/Documentos/TrackNet/Dataset/Clip43/0217.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip43/0216.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip43/0215.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip43/0217.png
/home/nayara/Documentos/TrackNet/Dataset/Clip69/0107.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0106.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0105.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip69/0107.png
/home/nayara/Documentos/TrackNet/Dataset/Clip1/0069.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0068.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0067.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip1/0069.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0205.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0204.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0203.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0205.png
/home/nayara/Documentos/TrackNet/Dataset/Clip27/0136.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0135.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0134.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip27/0136.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0339.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0338.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0337.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0339.png
/home/nayara/Documentos/TrackNet/Dataset/Clip70/0052.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip70/0051.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip70/0050.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip70/0052.png
/home/nayara/Documentos/TrackNet/Dataset/Clip58/0153.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip58/0152.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip58/0151.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip58/0153.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0212.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0211.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0210.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0212.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0138.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0137.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0136.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0138.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0095.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0094.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0093.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0095.png
/home/nayara/Documentos/TrackNet/Dataset/Clip68/0083.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0082.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0081.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip68/0083.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0185.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0184.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0183.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0185.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0200.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0199.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0198.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0200.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0222.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0221.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0220.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0222.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0091.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0090.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0089.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0091.png
/home/nayara/Documentos/TrackNet/Dataset/Clip15/0128.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0127.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0126.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip15/0128.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0284.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0283.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0282.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0284.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0361.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0360.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0359.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0361.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0500.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0499.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0498.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0500.png
/home/nayara/Documentos/TrackNet/Dataset/Clip13/0087.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip13/0086.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip13/0085.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip13/0087.png
/home/nayara/Documentos/TrackNet/Dataset/Clip38/0103.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip38/0102.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip38/0101.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip38/0103.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0278.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0277.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0276.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0278.png
/home/nayara/Documentos/TrackNet/Dataset/Clip47/0099.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip47/0098.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip47/0097.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip47/0099.png
/home/nayara/Documentos/TrackNet/Dataset/Clip43/0135.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip43/0134.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip43/0133.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip43/0135.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0148.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0147.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0146.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0148.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0313.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0312.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0311.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0313.png
/home/nayara/Documentos/TrackNet/Dataset/Clip69/0096.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0095.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0094.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip69/0096.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0279.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0278.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0277.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0279.png
/home/nayara/Documentos/TrackNet/Dataset/Clip78/0101.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip78/0100.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip78/0099.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip78/0101.png
/home/nayara/Documentos/TrackNet/Dataset/Clip18/0068.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0067.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0066.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip18/0068.png
/home/nayara/Documentos/TrackNet/Dataset/Clip33/0012.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip33/0011.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip33/0010.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip33/0012.png
/home/nayara/Documentos/TrackNet/Dataset/Clip68/0400.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0399.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0398.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip68/0400.png
/home/nayara/Documentos/TrackNet/Dataset/Clip15/0093.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0092.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0091.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip15/0093.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0264.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0263.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0262.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0264.png
/home/nayara/Documentos/TrackNet/Dataset/Clip62/0103.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip62/0102.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip62/0101.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip62/0103.png
/home/nayara/Documentos/TrackNet/Dataset/Clip30/0058.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip30/0057.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip30/0056.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip30/0058.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0325.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0324.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0323.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0325.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0149.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0148.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0147.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0149.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0074.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0073.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0072.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0074.png
/home/nayara/Documentos/TrackNet/Dataset/Clip9/0045.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip9/0044.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip9/0043.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip9/0045.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0687.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0686.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0685.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0687.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0027.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0026.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0025.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0027.png
/home/nayara/Documentos/TrackNet/Dataset/Clip76/0021.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0020.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0019.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip76/0021.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0333.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0332.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0331.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0333.png
/home/nayara/Documentos/TrackNet/Dataset/Clip13/0200.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip13/0199.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip13/0198.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip13/0200.png
/home/nayara/Documentos/TrackNet/Dataset/Clip79/0196.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0195.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0194.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip79/0196.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0101.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0100.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0099.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0101.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0071.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0069.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0071.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0279.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0278.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0277.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0279.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0213.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0212.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0211.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0213.png
/home/nayara/Documentos/TrackNet/Dataset/Clip36/0210.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip36/0209.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip36/0208.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip36/0210.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0043.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0042.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0041.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0043.png
/home/nayara/Documentos/TrackNet/Dataset/Clip36/0007.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip36/0006.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip36/0005.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip36/0007.png
/home/nayara/Documentos/TrackNet/Dataset/Clip29/0031.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip29/0030.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip29/0029.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip29/0031.png
/home/nayara/Documentos/TrackNet/Dataset/Clip59/0031.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip59/0030.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip59/0029.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip59/0031.png
/home/nayara/Documentos/TrackNet/Dataset/Clip62/0004.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip62/0003.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip62/0002.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip62/0004.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0058.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0057.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0056.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0058.png
/home/nayara/Documentos/TrackNet/Dataset/Clip38/0174.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip38/0173.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip38/0172.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip38/0174.png
/home/nayara/Documentos/TrackNet/Dataset/Clip66/0105.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip66/0104.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip66/0103.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip66/0105.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0063.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0062.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0061.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0063.png
/home/nayara/Documentos/TrackNet/Dataset/Clip1/0100.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0099.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0098.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip1/0100.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0793.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0792.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0791.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0793.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0198.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0197.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0196.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0198.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0467.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0466.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0465.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0467.png
